id,sentence_id,english,japanese,created_at,updated_at
1670,361,enclose...,...を同封する,2021-11-9,2021-11-9
1671,361,resume,履歴書,2021-11-9,2021-11-9
1672,361,envelop,封筒,2021-11-9,2021-11-9
1673,361,submit ... (to A),...(案・申請書など)を(Aに)提出する,2021-11-9,2021-11-9
1674,361,personnel,"社員(全体), 職員(全体)",2021-11-9,2021-11-9
1675,361,department,(企業・大学などの)部,2021-11-9,2021-11-9
1676,362,optimistic,楽観的な,2021-11-9,2021-11-9
1677,362,work out,うまくいく,2021-11-9,2021-11-9
1678,362,at best,"(程度が)よくても, せいぜい",2021-11-9,2021-11-9
1679,362,fifty-fifty,(可能性などが)五分五分の,2021-11-9,2021-11-9
1680,363,registration,登録,2021-11-9,2021-11-9
1681,363,form,(定型の)用紙,2021-11-9,2021-11-9
1682,363,obtain...,...を入手する,2021-11-9,2021-11-9
1683,363,free of charge,無料で,2021-11-9,2021-11-9
1684,364,give ... a call,...に電話する,2021-11-9,2021-11-9
1685,364,participate in...,...に参加する,2021-11-9,2021-11-9
1686,364,workshop,"(...)教室, 講習会",2021-11-9,2021-11-9
1687,365,further,なお一層の...,2021-11-9,2021-11-9
1688,365,inquiry,"問い合わせ, 質問",2021-11-9,2021-11-9
1689,365,feel free (to do...),遠慮なくどうぞ(...してください),2021-11-9,2021-11-9
1690,365,contact,...に(電話・手紙などで)連絡を取る,2021-11-9,2021-11-9
1691,365,toll,toll-free: フリーダイヤルで[の],2021-11-9,2021-11-9
1692,365,...-free,"...ゼロの, 非...の",2021-11-9,2021-11-9
1693,366,How's it going?,"最近どう？, 調子はどうだい？",2021-11-9,2021-11-9
1694,366,Couldn't be better.,最高だよ,2021-11-9,2021-11-9
1695,366,do well,(仕事・試験などで)うまくいく,2021-11-9,2021-11-9
1696,366,job,"仕事, 職",2021-11-9,2021-11-9
1697,366,interview,(就職などの)面接,2021-11-9,2021-11-9
1698,366,Good for you!,"よくやった, おめでとう",2021-11-9,2021-11-9
1699,367,instruction,[ -s ] 指示,2021-11-9,2021-11-9
1700,367,trainee,研修生,2021-11-9,2021-11-9
1701,367,cannot make heads or tails of...,...が(何が何だか)さっぱりわからない,2021-11-9,2021-11-9
1702,368,at one time,"同時に, 一度に",2021-11-9,2021-11-9
1703,368,be out of the question,無理だ,2021-11-9,2021-11-9
1704,368,one by one,"一人一人, 一つ一つ",2021-11-9,2021-11-9
1705,369,disturb...,...の邪魔をする,2021-11-9,2021-11-9
1706,369,Mind your own business.,おせっかいはやめろ,2021-11-9,2021-11-9
1707,369,whisper (...),(...と)ささやく,2021-11-9,2021-11-9
1708,370,persist,persist in...: (人が)しつこく...する,2021-11-9,2021-11-9
1709,370,bother...,...を悩ませる[困らせる],2021-11-9,2021-11-9
1710,370,temper,lose one's temper: かっとなる,2021-11-9,2021-11-9
1711,371,so ... (that) 〜,たいへん...なので〜,2021-11-9,2021-11-9
1712,371,childish,子供じみた,2021-11-9,2021-11-9
1713,371,resist (...),(...(欲求など)を)我慢する,2021-11-9,2021-11-9
1714,371,temptation,誘惑,2021-11-9,2021-11-9
1715,372,fuss,make a fuss (about [over] ...): (...のことが)騒ぎ立てる,2021-11-9,2021-11-9
1716,372,nerves,get on one's nerves: ...をいらいらさせる,2021-11-9,2021-11-9
1717,372,shout (...),(...と)と叫ぶ,2021-11-9,2021-11-9
1718,373,there's no point in doing...,...するのは無駄だ[意味がない],2021-11-9,2021-11-9
1719,373,talk back (to...),(...に)口答えをする,2021-11-9,2021-11-9
1720,373,dictator,"独裁者, ワンマンな人",2021-11-9,2021-11-9
1721,373,so to speak,"言ってみれば, 例えて言えば",2021-11-9,2021-11-9
1722,374,polite,(人・言動が)礼儀正しい,2021-11-9,2021-11-9
1723,374,in one's presence,...のいる前で,2021-11-9,2021-11-9
1724,374,actually,実際には,2021-11-9,2021-11-9
1725,374,behind one's back,talk about ... behind one's back: ...の陰口を言う,2021-11-9,2021-11-9
1726,375,despise...,...を軽蔑する[見下す],2021-11-9,2021-11-9
1727,375,contrary,on the contrary: それどころか,2021-11-9,2021-11-9
1728,375,look up to...,...を尊敬する,2021-11-9,2021-11-9
1729,376,constant,絶え間のない,2021-11-9,2021-11-9
1730,376,insult,侮辱,2021-11-9,2021-11-9
1731,376,arouse...,...(怒り・関心など)を呼び起こす,2021-11-9,2021-11-9
1732,376,anger,怒り,2021-11-9,2021-11-9
1733,377,feed (...),be fed up (with...): (...に)うんざりしている,2021-11-9,2021-11-9
1734,377,shuffle (...),...を仕分け[整理]する,2021-11-9,2021-11-9
1735,377,pour (...),...を注ぐ,2021-11-9,2021-11-9
1736,377,make up one's mind (to do...),(...すると)決心する,2021-11-9,2021-11-9
1737,377,quit (...),(...(仕事)を)辞める,2021-11-9,2021-11-9
1738,378,in reality,"現実には, 実際には",2021-11-9,2021-11-9
1739,378,have difficulty (in) doing...,...することに苦労している,2021-11-9,2021-11-9
1740,378,make ends meet,(収入の範囲内で)何とかやりくりする,2021-11-9,2021-11-9
1741,378,get by (on...),(...(金額)で)何とか生活していく,2021-11-9,2021-11-9
1742,379,female,女性の,2021-11-9,2021-11-9
1743,379,clerk,事務員,2021-11-9,2021-11-9
1744,379,A might [may] well do...,Aが...するのももっともだ,2021-11-9,2021-11-9
1745,379,complain,complain about...: ...について不満[苦情]を言う,2021-11-9,2021-11-9
1746,379,routine,日常業務,2021-11-9,2021-11-9
1747,379,not ... at all,全然...ない,2021-11-9,2021-11-9
1748,379,challenging,(困難だが)やりがいのある,2021-11-9,2021-11-9
1749,380,thanks to...,...のおかげで,2021-11-9,2021-11-9
1750,380,fundamental,(変化などが)抜本的な,2021-11-9,2021-11-9
1751,380,restructuring,"事業の再構築, (組織などの)構造改革",2021-11-9,2021-11-9
1752,380,surplus,(企業などの)黒字,2021-11-9,2021-11-9
1753,380,swell (...),(数量が)増大する,2021-11-9,2021-11-9
1754,380,...-fold,...倍の[に],2021-11-9,2021-11-9
1755,381,think of A as B,AをBだと考える[みなす],2021-11-9,2021-11-9
1756,381,loyalty,忠誠,2021-11-9,2021-11-9
1757,381,absurd,ばかげた,2021-11-9,2021-11-9
1758,381,notion,(漠然とした[根拠のない])考え,2021-11-9,2021-11-9
1759,382,commute,(電車などで)通勤する,2021-11-9,2021-11-9
1760,382,all the way,all the way from...: ...(遠い所)からはるばる[わざわざ],2021-11-9,2021-11-9
1761,382,distant,遠い,2021-11-9,2021-11-9
1762,382,suburb,郊外の(の1地区),2021-11-9,2021-11-9
1763,382,be sick (and tired) of...,...には(ほとほと)うんざりだ,2021-11-9,2021-11-9
1764,383,spend (...),spend A doing...: A(時間)を...に費やす,2021-11-9,2021-11-9
1765,383,rest,[the - (of...)] (...の)残りの部分,2021-11-9,2021-11-9
1766,383,pursue...,...(人・理想など)を追いかける,2021-11-9,2021-11-9
1767,383,ideal,理想,2021-11-9,2021-11-9
1768,384,retirement,"(定年)退職, 引退",2021-11-9,2021-11-9
1769,384,devote A to B,A(時間・労力など)をBに捧げる,2021-11-9,2021-11-9
1770,384,care for...,...の世話をする,2021-11-9,2021-11-9
1771,384,orphan,孤児,2021-11-9,2021-11-9
1772,385,for the sake of...,...の(利益・保護の)ために,2021-11-9,2021-11-9
1773,385,in need,(生活に)困っている,2021-11-9,2021-11-9
1774,385,cooperate,協力する,2021-11-9,2021-11-9
1775,385,collect (...),...を集める[収集する],2021-11-9,2021-11-9
1776,385,donation,寄付(金),2021-11-9,2021-11-9
1777,386,charity,慈善団体,2021-11-9,2021-11-9
1778,386,name A after B,Aの名前をBから取る,2021-11-9,2021-11-9
1779,386,give ... away,"...をただであげる, ...を寄付する",2021-11-9,2021-11-9
1780,386,some,"約, およそ",2021-11-9,2021-11-9
1781,386,billion,10億,2021-11-9,2021-11-9
1782,387,autobiography,自叙伝,2021-11-9,2021-11-9
1783,387,release...,...(新製品など)を発売する,2021-11-9,2021-11-9
1784,387,sell out / be sold out,(商品・チケットなどが)完売する,2021-11-9,2021-11-9
1785,388,refer to...,refer to A as B: AをBと呼ぶ,2021-11-9,2021-11-9
1786,388,integrity,"高潔さ, 誠実さ",2021-11-9,2021-11-9
1787,388,run for...,...(官職)に立候補する,2021-11-9,2021-11-9
1788,388,mayor,"市長, 町長",2021-11-9,2021-11-9
1789,389,candidate,(立)候補者,2021-11-9,2021-11-9
1790,389,disappoint...,be disappointed: (人が)がっかりする,2021-11-9,2021-11-9
1791,389,outcome,"(終わってみて初めてわかる)結果, 結末",2021-11-9,2021-11-9
1792,389,election,選挙,2021-11-9,2021-11-9
1793,390,municipal,市[町]の,2021-11-9,2021-11-9
1794,390,council,(地方自治体の)議会,2021-11-9,2021-11-9
1795,390,concentrate (...),concentrate on...: ...に(神経などを)集中する,2021-11-9,2021-11-9
1796,390,specific,具体的な,2021-11-9,2021-11-9
1797,390,issue,(公の場で議論されるべき)問題(点),2021-11-9,2021-11-9
1798,391,it is the case that 〜,〜ということは事実だ,2021-11-9,2021-11-9
1799,391,live on...,...(収入など)で生活する,2021-11-9,2021-11-9
1800,391,pension,年金,2021-11-9,2021-11-9
1801,391,force...,force A to do...: Aに...するように強いる,2021-11-9,2021-11-9
1802,391,lead a ... life,...な生活を送る,2021-11-9,2021-11-9
1803,392,leave ... out,...を(全体から)除く,2021-11-9,2021-11-9
1804,392,data,データ,2021-11-9,2021-11-9
1805,392,far from (being) ...,...と言うにはほど遠い,2021-11-9,2021-11-9
1806,392,accurate,正確な,2021-11-9,2021-11-9
1807,393,tend to do...,...する傾向がある,2021-11-9,2021-11-9
1808,393,associate A with B,AからBを連想する,2021-11-9,2021-11-9
1809,393,politician,政治家,2021-11-9,2021-11-9
1810,393,hypocrisy,偽善,2021-11-9,2021-11-9
1811,394,primarily,"第一に, 何よりもまず",2021-11-9,2021-11-9
1812,394,be concerned with...,(人が)...に関心がある,2021-11-9,2021-11-9
1813,394,exploit...,...(人など)から搾取する,2021-11-9,2021-11-9
1814,394,enhance,...(質・価値など)を高める,2021-11-9,2021-11-9
1815,394,living standard,生活水準,2021-11-9,2021-11-9
1816,395,exert...,...(権力など)を行使する,2021-11-9,2021-11-9
1817,395,dominant,(立場などが)支配的な,2021-11-9,2021-11-9
1818,395,influence (on / over),(...に対する)影響(力),2021-11-9,2021-11-9
1819,395,conservative,保守的な,2021-11-9,2021-11-9
1820,395,party,"党, 政党",2021-11-9,2021-11-9
1821,395,diminish (...),弱まる,2021-11-9,2021-11-9
1822,396,spokesperson,報道担当者,2021-11-9,2021-11-9
1823,396,refuse (...),(...を) (きっぱりと)断る,2021-11-9,2021-11-9
1824,396,comment (on / about...),make a comment (on / about...): (...について)コメントする[見解を述べる],2021-11-9,2021-11-9
1825,396,investigation,"under investigation: 調査を受けている, 調査中の",2021-11-9,2021-11-9
1826,397,police,[the - ] 警察,2021-11-9,2021-11-9
1827,397,string,"pull (the) strings: (陰で)糸を引く, 操る",2021-11-9,2021-11-9
1828,397,scene,"behind the scenes: 裏で, ひそかに",2021-11-9,2021-11-9
1829,398,executive,"役員, 取締役",2021-11-9,2021-11-9
1830,398,entertain (...),(...(人)を)もてなす[接待する],2021-11-9,2021-11-9
1831,398,bureaucrat,官僚,2021-11-9,2021-11-9
1832,398,", or...",すなわち[言い換えれば]...,2021-11-9,2021-11-9
1833,398,exclusive,(店などが)高級な,2021-11-9,2021-11-9
1834,398,in return (for...),(...の)お返しとして[見返りとして],2021-11-9,2021-11-9
1835,399,secretary,秘書,2021-11-9,2021-11-9
1836,399,flatly,きっぱりと,2021-11-9,2021-11-9
1837,399,deny...,deny doing...: ...したことはないと言う,2021-11-9,2021-11-9
1838,399,leak (...),...(情報など)を漏らす,2021-11-9,2021-11-9
1839,399,confidential,"内密の, 機密の",2021-11-9,2021-11-9
1840,400,dare (to) do...,[否定文で] 思い切って[勇気を出して]...する,2021-11-9,2021-11-9
1841,400,contradict,...(人)の意見を否定する,2021-11-9,2021-11-9
1842,400,his / her,"彼, 彼女の",2021-11-9,2021-11-9
1843,400,employer,雇用主,2021-11-9,2021-11-9
1844,400,for fear of...,...を恐れて,2021-11-9,2021-11-9
1845,400,fire (...),...をクビにする[解雇する],2021-11-9,2021-11-9
1846,401,sacrifice...,...を犠牲にする,2021-11-9,2021-11-9
1847,401,promising,前途有望な,2021-11-9,2021-11-9
1848,401,career,(社会人としての)経歴,2021-11-9,2021-11-9
1849,401,retain...,...を維持する,2021-11-9,2021-11-9
1850,401,dignity,(人間としての)尊厳,2021-11-9,2021-11-9
1851,402,might as well do A as do B,BするくらいならAするほうがましだ,2021-11-9,2021-11-9
1852,402,kill oneself,自殺する,2021-11-9,2021-11-9
1853,402,reconcile...,reconcile oneself to...: ...を仕方なく受け入れる,2021-11-9,2021-11-9
1854,402,fate,運命,2021-11-9,2021-11-9
1855,403,be about to do...,(間もなく)...するところである,2021-11-9,2021-11-9
1856,403,commit...,...(犯罪・過失)を犯す,2021-11-9,2021-11-9
1857,403,suicide,commit suicide: 自殺する,2021-11-9,2021-11-9
1858,403,swallow (...),...(食べ物など)を飲み込む,2021-11-9,2021-11-9
1859,403,poison,"毒, 毒物",2021-11-9,2021-11-9
1860,403,think better of...,(考え直して)...しないことにする,2021-11-9,2021-11-9
1861,404,vague,"曖昧な, 漠然とした",2021-11-9,2021-11-9
1862,404,rumor,噂,2021-11-9,2021-11-9
1863,404,prove...,...であるとわかる,2021-11-9,2021-11-9
1864,404,false,嘘の,2021-11-9,2021-11-9
1865,404,nevertheless,[前節を受けて] (だが)それでもやはり,2021-11-9,2021-11-9
1866,404,skepticism,疑い,2021-11-9,2021-11-9
1867,404,linger (on),また続いている[残っている],2021-11-9,2021-11-9
1868,405,senior,(役職が)上級(の)...,2021-11-9,2021-11-9
1869,405,official,"役人, (上級)公務員",2021-11-9,2021-11-9
1870,405,suspect...,suspect A of B: A(人)にBの容疑をかける,2021-11-9,2021-11-9
1871,405,accept...,...を受け取る,2021-11-9,2021-11-9
1872,405,bribe,賄賂,2021-11-9,2021-11-9
1873,405,sufficient,十分な,2021-11-9,2021-11-9
1874,405,evidence,証拠,2021-11-9,2021-11-9
1875,405,arrest ... (for A),(Aの容疑で)...を逮捕する,2021-11-9,2021-11-9
1876,406,be in charge (of...),(...の)担当責任者である,2021-11-9,2021-11-9
1877,406,project,"計画, 事業",2021-11-9,2021-11-9
1878,406,dismiss...,...を解雇[解任]する,2021-11-9,2021-11-9
1879,406,corruption,"汚職, 不正(行為), 贈賄[収賄]",2021-11-9,2021-11-9
1880,407,to (the best of) my knowledge,私の知る限りでは,2021-11-9,2021-11-9
1881,407,involve...,"be involved in...: ...(よくないこと)に巻き込まれる, ...にかかわる",2021-11-9,2021-11-9
1882,407,fraud,"詐欺(行為), 不正(行為)",2021-11-9,2021-11-9
1883,407,scheme,"企み, 陰謀",2021-11-9,2021-11-9
1884,408,find ... out,"...(知りたかったもの)を見つけ出す, ...を発見する",2021-11-9,2021-11-9
1885,408,truth,真実,2021-11-9,2021-11-9
1886,408,examine...,...を(よく)調べる,2021-11-9,2021-11-9
1887,408,pile,a pile of...: (山ほどの)たくさんの...,2021-11-9,2021-11-9
1888,408,relevant (to...),(...と)関連性のある,2021-11-9,2021-11-9
1889,408,document,書類,2021-11-9,2021-11-9
1890,409,trial,"裁判, 真理",2021-11-9,2021-11-9
1891,409,come to light,(事実などが)明るみに出る,2021-11-9,2021-11-9
1892,409,cover ... up,...(悪い事)を隠す[隠蔽する],2021-11-9,2021-11-9
1893,409,illegal,違法な,2021-11-9,2021-11-9
1894,409,transaction,商取引,2021-11-9,2021-11-9
1895,409,decade,10年(間),2021-11-9,2021-11-9
1896,410,detective,"探偵, 刑事",2021-11-9,2021-11-9
1897,410,take ... down,...(人の言葉)を書き取る,2021-11-9,2021-11-9
1898,410,testimony,証言,2021-11-9,2021-11-9
1899,410,on the spot,"その場で, 直ちに",2021-11-9,2021-11-9
1900,410,word for word,一言一句違わずに,2021-11-9,2021-11-9
1901,411,for the first time,初めて,2021-11-9,2021-11-9
1902,411,pang of...,(突然襲う精神的な)...の苦しみ[苦痛],2021-11-9,2021-11-9
1903,411,conscience,良心,2021-11-9,2021-11-9
1904,411,way out,(困難な状況から)逃れる道[方法],2021-11-9,2021-11-9
1905,412,haunt...,(嫌な体験などが)...(人)の心[脳裏]に付きまとう,2021-11-9,2021-11-9
1906,412,vivid,(記憶などが)鮮明な,2021-11-9,2021-11-9
1907,412,nightmare,悪夢,2021-11-9,2021-11-9
1908,413,by and large,概して,2021-11-9,2021-11-9
1909,413,hesitate,do not hesitate to do...: 遠慮なく...する,2021-11-9,2021-11-9
1910,413,intrude (on...),(...(私的な領域)を)侵害する,2021-11-9,2021-11-9
1911,414,author,"作家, 著者",2021-11-9,2021-11-9
1912,414,revise...,"...を改訂する, ...に修正を加える",2021-11-9,2021-11-9
1913,414,manuscript,原稿,2021-11-9,2021-11-9
1914,414,over and over (again),何度も(何度も)繰り返して,2021-11-9,2021-11-9
1915,415,be second to none,誰[何]にも劣らない[負けない],2021-11-9,2021-11-9
1916,415,when it comes to...,...のこととなると,2021-11-9,2021-11-9
1917,415,fault,"find fault with...: ...の過ちを指摘する, ...に文句をつける",2021-11-9,2021-11-9
1918,416,on the whole,概して,2021-11-9,2021-11-9
1919,416,elite,[通例 集合的に] エリート(たち),2021-11-9,2021-11-9
1920,416,sensitive,be sensitive to...: ...(他人の気持ち・意見など)に敏感である,2021-11-9,2021-11-9
1921,416,criticism,"批判, 非難",2021-11-9,2021-11-9
1922,417,tabloid,"タブロイド紙, 大衆ゴシップ誌",2021-11-9,2021-11-9
1923,417,reveal...,...(秘密・真実など)を明かす[示す],2021-11-9,2021-11-9
1924,417,drug,麻薬,2021-11-9,2021-11-9
1925,417,addict,"中毒者, 常用者",2021-11-9,2021-11-9
1926,417,reputation,(世間の)評判,2021-11-9,2021-11-9
1927,417,all but,ほとんど,2021-11-9,2021-11-9
1928,417,ruin...,...(名誉など)を失墜させる,2021-11-9,2021-11-9
1929,418,consider,...をよく検討する,2021-11-9,2021-11-9
1930,418,aspect,(問題などを構成する)側面,2021-11-9,2021-11-9
1931,418,defence,防衛,2021-11-9,2021-11-9
1932,418,program,(国・組織による)計画,2021-11-9,2021-11-9
1933,418,point ... out,...を指摘する,2021-11-9,2021-11-9
1934,418,numorous,(非常に)多くの,2021-11-9,2021-11-9
1935,418,flaw (in...),"(...(機械など)の)欠陥, 問題箇所",2021-11-9,2021-11-9
1936,419,tolerate...,...に寛容な態度を取る,2021-11-9,2021-11-9
1937,419,engage,engage in...: ...(活動など)にかかわる,2021-11-9,2021-11-9
1938,419,terrorism,テロ(行為),2021-11-9,2021-11-9
1939,420,notorious,悪名高い,2021-11-9,2021-11-9
1940,420,rebel,"(権力・体制などに対する)反抗者, 反乱軍の兵士",2021-11-9,2021-11-9
1941,420,ultimately,最終的には,2021-11-9,2021-11-9
1942,420,capture...,...を捕らえる,2021-11-9,2021-11-9
1943,420,confine A to B,A(人)をB(場所)に閉じ込める,2021-11-9,2021-11-9
1944,420,jail,拘置所,2021-11-9,2021-11-9
1945,421,troop,[ -s ] 軍隊,2021-11-9,2021-11-9
1946,421,swiftly,素早く,2021-11-9,2021-11-9
1947,421,call ... in,...(専門家など)を呼ぶ,2021-11-9,2021-11-9
1948,421,put ... down,...(暴動など)を鎮圧する,2021-11-9,2021-11-9
1949,421,riot,暴動,2021-11-9,2021-11-9
1950,422,appeal (...),appeal to...: ...(理性など)に訴える,2021-11-9,2021-11-9
1951,422,reason,理性,2021-11-9,2021-11-9
1952,422,instead of...,...ではなく,2021-11-9,2021-11-9
1953,422,resort to...,(不本意ながら)...という手段を取る,2021-11-9,2021-11-9
1954,422,violence,暴力(行為),2021-11-9,2021-11-9
1955,423,suggest...,(控えめに)...を提案する,2021-11-9,2021-11-9
1956,423,adopt...,...(方法など)を採用する,2021-11-9,2021-11-9
1957,423,flexible,(考えなどが)柔軟な,2021-11-9,2021-11-9
1958,423,tactic,(個々の)戦術,2021-11-9,2021-11-9
1959,423,moment,for the moment: 今のところは,2021-11-9,2021-11-9
1960,424,armed,armed forces: [the - ] (一国の)全軍,2021-11-9,2021-11-9
1961,424,succeed (...),succeed in...: ...に成功する,2021-11-9,2021-11-9
1962,424,occupy...,...(領土など)を占領する,2021-11-9,2021-11-9
1963,424,entire,すべての...,2021-11-9,2021-11-9
1964,424,territory,領土,2021-11-9,2021-11-9
1965,425,circumstances,under the circumstances: このような[そのような]状況下では,2021-11-9,2021-11-9
1966,425,enemy,[the - ] (集合的に)敵軍,2021-11-9,2021-11-9
1967,425,have no choice but to do...,...せざるを得ない,2021-11-9,2021-11-9
1968,425,surrender (...),surrender (to...): (...に)降伏[降参]する,2021-11-9,2021-11-9
1969,425,hold out,(燃料・抵抗などが)持ちこたえる,2021-11-9,2021-11-9
1970,425,not ... any longer,これ以上...ない,2021-11-9,2021-11-9
1971,426,sooner or later,遅かれ早かれ,2021-11-9,2021-11-9
1972,426,hostage,人質,2021-11-9,2021-11-9
1973,426,set ... free,(監禁状態などから)...を解放する,2021-11-9,2021-11-9
1974,427,reign,(絶対君主の)支配[統治](時代),2021-11-9,2021-11-9
1975,427,tyranny,専制政治,2021-11-9,2021-11-9
1976,427,innocent,罪のない,2021-11-9,2021-11-9
1977,427,deprive A of B,A(人)からB(必要不可欠なもの)を剥奪する[奪う],2021-11-9,2021-11-9
1978,427,citizenship,市民[公民]権,2021-11-9,2021-11-9
1979,428,soldier,兵士,2021-11-9,2021-11-9
1980,428,reluctant,be reluctant to do...: ...することに気が進まない,2021-11-9,2021-11-9
1981,428,obey (...),(...に)従う,2021-11-9,2021-11-9
1982,428,command,(軍の指揮官などの)命令,2021-11-9,2021-11-9
1983,429,regime,(非民主的な)政権,2021-11-9,2021-11-9
1984,429,be bound to do...,きっと...する,2021-11-9,2021-11-9
1985,429,collapse,崩壊する,2021-11-9,2021-11-9
1986,430,ally,同盟国,2021-11-9,2021-11-9
1987,430,condemn...,...を厳しく非難する,2021-11-9,2021-11-9
1988,430,invasion,侵略,2021-11-9,2021-11-9
1989,430,violation,(法・規則などの)違反,2021-11-9,2021-11-9
1990,430,resolution,決議,2021-11-9,2021-11-9
1991,431,rule ... out,"...(可能性など)を排除する, ...はないと断言する",2021-11-9,2021-11-9
1992,431,possibility,可能性,2021-11-9,2021-11-9
1993,431,civil,"civil war: 内戦, 内乱",2021-11-9,2021-11-9
1994,431,break out,(戦争・伝染病などが)(突然)発生する,2021-11-9,2021-11-9
1995,432,colony,植民地,2021-11-9,2021-11-9
1996,432,declare...,...を宣言する,2021-11-9,2021-11-9
1997,432,independence,独立,2021-11-9,2021-11-9
1998,432,republic,共和国,2021-11-9,2021-11-9
1999,433,immense,"非常に大きい, 巨大な",2021-11-9,2021-11-9
2000,433,monument,記念碑,2021-11-9,2021-11-9
2001,433,erect...,...を建てる,2021-11-9,2021-11-9
2002,433,honor,in honor of... : ...に敬意を評して,2021-11-9,2021-11-9
2003,433,noble,"(行為などの)崇高な, 高潔な",2021-11-9,2021-11-9
2004,433,partriot,愛国者,2021-11-9,2021-11-9
2005,434,knee,on one's knees: ひざをついて,2021-11-9,2021-11-9
2006,434,pray (...),(...を願って)祈りを捧げる,2021-11-9,2021-11-9
2007,434,soul,"霊, 魂",2021-11-9,2021-11-9
2008,434,deceased,[the - ] 故人(たち),2021-11-9,2021-11-9
2009,435,supreme,(地位・性質などが)最高の,2021-11-9,2021-11-9
2010,435,court,Supreme Court: [the - ] 最高裁判所,2021-11-9,2021-11-9
2011,435,locate...,be located: 位置する,2021-11-9,2021-11-9
2012,435,imperial,"帝国の, 天皇[皇帝]の",2021-11-9,2021-11-9
2013,435,palace,宮殿,2021-11-9,2021-11-9
2014,436,pro-choice,中絶(合法化に)賛成の,2021-11-9,2021-11-9
2015,436,protest (...),protest against...: ...に抗議する,2021-11-9,2021-11-9
2016,436,ban (on...),(公式な)(...の)禁止(令),2021-11-9,2021-11-9
2017,436,abortion,妊娠中絶,2021-11-9,2021-11-9
2018,437,senator,(米国の)上院議員,2021-11-9,2021-11-9
2019,437,remain (...),...のままでいる,2021-11-9,2021-11-9
2020,437,neutral,(外交関係・議論などで)中立の,2021-11-9,2021-11-9
2021,437,bitter,(議論などが)激しい,2021-11-9,2021-11-9
2022,437,controvercy,"論争, 議論",2021-11-9,2021-11-9
2023,438,situation,be in a ... situation: ...な状況[立場]にある,2021-11-9,2021-11-9
2024,438,all ... long,...の間ずっと,2021-11-9,2021-11-9
2025,438,no longer,もはや...ない,2021-11-9,2021-11-9
2026,438,capable,be capable of (doing)...: ...できる(能力[技能]はある),2021-11-9,2021-11-9
2027,438,cope (with...),(...に)うまく対処する,2021-11-9,2021-11-9
2028,439,summit,[the - ] 首脳会談[会議],2021-11-9,2021-11-9
2029,439,talks,(数日間にわたる)会談,2021-11-9,2021-11-9
2030,439,be to do...,...する予定である,2021-11-9,2021-11-9
2031,439,broadcast (...),(...を)放送[放映]する,2021-11-9,2021-11-9
2032,439,simulteneously,(全く)同時に,2021-11-9,2021-11-9
2033,439,throughout the world,世界中で,2021-11-9,2021-11-9
2034,440,diplomatic,外交(上)の...,2021-11-9,2021-11-9
2035,440,dialogue,対話,2021-11-9,2021-11-9
2036,440,help (to) do...,...するのに役立つ[貢献する],2021-11-9,2021-11-9
2037,440,put an end to...,...に終止符を打つ,2021-11-9,2021-11-9
2038,440,conflict,"紛争, 衝突",2021-11-9,2021-11-9
2039,441,appoint...,...を任命する,2021-11-9,2021-11-9
2040,441,goodwill,"親善, 友好",2021-11-9,2021-11-9
2041,441,ambassador,大使,2021-11-9,2021-11-9
2042,441,foster...,...(関係など)を育てる,2021-11-9,2021-11-9
2043,441,mutual,相互の,2021-11-9,2021-11-9
2044,442,specialist,"専門家, 評論家",2021-11-9,2021-11-9
2045,442,predict...,...と予測[予言]する,2021-11-9,2021-11-9
2046,442,international,国際的な,2021-11-9,2021-11-9
2047,442,tension,(政治的・社会的)緊張(状態),2021-11-9,2021-11-9
2048,442,build (...) up,(徐々に)高まる[増える],2021-11-9,2021-11-9
2049,443,in my opinion,私の考えでは,2021-11-9,2021-11-9
2050,443,permanent,永久の,2021-11-9,2021-11-9
2051,443,nothing but...,...に過ぎない,2021-11-9,2021-11-9
2052,443,illusion,幻想,2021-11-9,2021-11-9
2053,444,ethnic,民族の,2021-11-9,2021-11-9
2054,444,minority,(人種・宗教上の)少数派,2021-11-9,2021-11-9
2055,444,struggle,(苦しみながら)必死に戦う,2021-11-9,2021-11-9
2056,444,prejudice,偏見,2021-11-9,2021-11-9
2057,444,povery,貧困,2021-11-9,2021-11-9
2058,444,oppression,(人種などに対する)抑圧,2021-11-9,2021-11-9
2059,445,effort,make an effort: 努力する,2021-11-9,2021-11-9
2060,445,do away with...,...(制度など)を捨てる[廃止する],2021-11-9,2021-11-9
2061,445,discrimination (against...),(...に対する)差別,2021-11-9,2021-11-9
2062,446,immigrant,(入国する)移民,2021-11-9,2021-11-9
2063,446,endure,(ずっと)...に耐える,2021-11-9,2021-11-9
2064,446,physical,肉体[身体]の,2021-11-9,2021-11-9
2065,446,mental,精神的な,2021-11-9,2021-11-9
2066,446,pain,"(体の)痛み, (心の)苦痛",2021-11-9,2021-11-9
2067,447,amendment,(法律などの)改正案,2021-11-9,2021-11-9
2068,447,reject...,"...(要求・提案など)を拒絶する, ...(訴えなど)を却下する",2021-11-9,2021-11-9
2069,447,racial,人種の...,2021-11-9,2021-11-9
2070,447,diversity,(人種・意見などの)多様性,2021-11-9,2021-11-9
2071,447,take ... into account,...を考慮に入れる,2021-11-9,2021-11-9
2072,448,needless to say,言うまでもなく,2021-11-9,2021-11-9
2073,448,refugee,難民,2021-11-9,2021-11-9
2074,448,long for...,...を切望する,2021-11-9,2021-11-9
